study_hours_daily,attendance_rate,homework_completion,class_participation,assignment_quality,working_memory,critical_thinking,academic_aptitude,time_management,study_consistency,motivation_level,sleep_hours,stress_management,focus_concentration,peer_support,faculty_support,school_resources,age,gender,extracurricular_hours,final_score,performance_level,created_at
4.78858399654389,100.62610936699912,45.00022730242917,5.08577574718749,7.411840790822995,9.537624238330007,3.216074205627746,72.01355978656579,6.092495569837148,8.077032303262765,3.8765058057735966,6.610539204218153,4.225329656988121,4.963188677397242,4.6975410017598085,7.536333255829768,5.443573907013804,22,Female,6,67.6,Medium,2025-11-13 17:55:01.021257
8.746705668829707,68.58892313014188,101.86982986980156,4.634601419048436,7.614286372160832,3.4452792472520866,2.0,82.93497007695862,7.8642242325268406,4.436636118370012,4.758515596770021,7.695445563582654,3.6625533224061217,7.74738343487776,5.828563128671645,6.059049714691298,6.453567631794677,18,Male,8,74.5,Medium,2025-11-13 17:55:01.021257
3.620928522343267,70.44190302327772,73.80211626388572,7.484715102195873,5.061028888683317,6.302313874318475,8.84047489220781,71.79833041796313,3.73920269508588,6.254972506061255,7.985295618810608,4.379337368521484,6.410655875565889,9.108590852530513,6.032107983644702,9.265685985714745,7.196405785006391,18,Male,2,70.5,Medium,2025-11-13 17:55:01.021257
1.3036322639165019,87.06676995553542,70.4104725428217,2.9148211934237755,6.542186589039353,9.1,4.476739716354055,63.96225452933241,9.823624934857724,3.8417881798859543,3.7873226220670437,5.459464569410374,7.575658455716607,7.601072173356604,8.699747300067497,8.068717851398238,7.285808773529272,20,Male,4,60.0,Low,2025-11-13 17:55:01.021257
2.863113272817816,89.09603407877098,88.59815739901532,6.5946061177142665,2.54637145812742,6.005664206303394,7.850100232049244,62.07305600228936,6.449811106531632,5.533358328427061,7.8577954564434975,9.68782277070671,7.932167384433165,4.8337521083222335,6.412951166942086,9.232159287031147,4.51704321552161,22,Male,6,62.7,Low,2025-11-13 17:55:01.021257
5.210759794593705,70.48803644117244,79.18820050387374,4.703543596121469,6.235324599790801,8.220786070622767,5.082975695864105,101.47531787487756,6.335933205034587,4.337913798592206,6.328511310071952,6.921981955898356,3.675811895391371,7.186055716208294,2.993625908319529,5.644219846957665,4.215771994044624,23,Male,6,66.0,Medium,2025-11-13 17:55:01.021257
5.18154754089462,92.6228899450479,53.65130652519266,7.405355730611873,5.880267559825241,3.800713574639225,6.90042517348888,45.910980205734845,5.641670627734355,6.660929369777863,10.366288131990595,6.132031437547275,6.294261463035419,5.4010861177201885,3.1649001123971043,9.200276299136794,3.6878881230894125,22,Female,11,71.8,Medium,2025-11-13 17:55:01.021257
1.8929661511360694,56.38761485981853,50.77154793669456,8.399999999999999,3.2402928214237208,7.5733192399918146,5.729951775354438,50.26404848748083,7.3556793379324805,4.000358387116762,10.780668630600449,7.499065928525749,4.864719854546207,6.09869404249002,5.804822241389699,5.918783695630558,7.705865717278025,22,Male,11,51.9,Low,2025-11-13 17:55:01.021257
2.905347968933752,64.2148052205669,72.5733300848084,5.366803217825199,6.076033619556789,7.955627483553831,3.7675657816177406,59.64401325889604,3.896143281963032,5.930226897911628,2.985392887062746,7.9322073692319925,8.399999999999999,3.774770833435236,4.742504888261391,6.2039258505767565,5.281648208137393,18,Male,5,61.1,Low,2025-11-13 17:55:01.021257
2.5639544966267844,75.04248157817483,86.68733770112999,8.496444970897551,4.902081659105705,6.298481942007275,2.520548376415821,77.09449321793493,3.6149791313585444,5.144513459393145,2.785893775415307,9.1,5.618950991530589,6.573423015713833,6.653895882630566,6.288973589831976,6.870264598962494,20,Female,6,65.0,Low,2025-11-13 17:55:01.021257
3.5713588295581618,54.821935646128246,98.18130421801459,3.373979494137521,6.436920091327218,6.480738819801356,5.0058621207158716,89.00218892137113,5.651290949966886,5.757467279501968,7.416022785805151,6.448621064031835,6.442349110817576,5.1988027531678505,5.595399345338155,7.343091302914651,5.752625343866196,24,Male,4,64.8,Low,2025-11-13 17:55:01.021257
4.404772442764692,66.20694746558985,52.86073667515414,7.545756630994987,7.7364246687188185,4.315863309918122,3.3713138939423097,40.984082196785096,4.768631275514668,5.67993968304453,6.601031049701994,5.968427892114824,5.053130725228094,3.1425166667699953,3.0678121981271023,6.637093285293654,2.8867015493571806,19,Male,7,60.4,Low,2025-11-13 17:55:01.021257
8.792932492071385,60.66428473169478,81.05847785808757,7.0136893333481005,5.629372451584895,5.8575110607776875,7.584521904745381,36.88012056238064,7.899358915837994,7.788649887435604,6.213479355467587,7.007148353404998,3.5979298400273447,5.409713313514819,5.081320056233279,3.830087006994897,7.734953274684353,19,Male,3,69.8,Medium,2025-11-13 17:55:01.021257
5.1620933963889435,85.544432293008,79.37930921075353,5.546250503556488,4.505822406667064,7.587297965552384,5.566665968055639,78.46602043347482,3.925756272154868,7.015874245072439,3.5999999999999996,6.187713341356812,4.506604145241607,5.23796571564882,5.676827236688614,8.399181079333495,5.771918523341219,21,Male,5,75.0,Medium,2025-11-13 17:55:01.021257
7.983796853089953,86.36330539086987,77.78744980207388,5.5640837530359395,6.934669299400926,8.263983035649732,11.700000000000001,73.05451547733533,5.770695206685817,5.376941423456445,3.1870848181586076,5.518362938005867,8.273542004636203,7.865641341794189,5.868200595151474,6.741642219972569,10.0,22,Female,5,79.6,High,2025-11-13 17:55:01.021257
4.192602543590855,84.29332705815197,27.5,5.280933846562982,9.083640516949597,6.281456747576837,9.529102120035441,59.42512546810719,4.770493889550809,3.68151709047266,10.823281825363654,8.28532354489718,3.803357751669261,6.879435240873321,3.75431962607126,4.8028371724297205,5.357899282786053,24,Male,5,70.4,Medium,2025-11-13 17:55:01.021257
4.171770546536421,98.47996096866588,111.07492991779709,5.8781044935325975,7.772735917745497,4.228952435182198,6.3265842428991315,32.73038017368927,6.017946335829739,8.963979067962581,5.519578297435591,6.097142319627112,6.804949445724477,8.883160544482102,6.5550418558767625,7.916568155372447,7.194404749322307,24,Female,3,78.4,High,2025-11-13 17:55:01.021257
1.8583909805273837,89.10862917232102,63.70422149170179,4.09981271866426,6.067453857965687,8.464713618492814,3.373902349396176,79.22622842496858,7.121320152539967,6.226612015079617,6.332276623795981,6.546705622808495,2.04168581913111,2.6174191042579666,5.6,8.741275597083517,7.94638314714489,24,Male,4,65.4,Medium,2025-11-13 17:55:01.021257
3.8479687719988043,52.652377612758464,66.87917677939438,5.120836581542865,7.457073281313761,5.681254909941675,5.340097816244559,41.78901098010353,2.2945113980200618,8.257598955164926,5.998091756216853,4.389918389075747,5.597765185238455,7.919522957940263,2.011192604058797,7.985639036334904,4.933442701864081,23,Male,3,51.8,Low,2025-11-13 17:55:01.021257
6.240371368545588,83.61980941867874,66.98935343291657,10.793247938618876,7.251008488110462,5.129483916316515,3.5999999999999996,80.96840033986425,8.038807039778494,8.091070444516317,9.346769438920896,4.777750500106061,8.53766982498017,5.925061505235211,3.4309286315325136,7.061410476793051,7.034651540896422,18,Female,3,71.7,Medium,2025-11-13 17:55:01.021257
5.718109323578561,37.20965460238334,73.46447895584451,5.5429778744682565,5.78268451975863,9.165913431557316,9.89857979976895,39.41116089193697,4.581228262664301,5.140035321494173,3.6157378692500957,7.769594886341915,6.329043027116646,8.399999999999999,6.4905672191750226,5.70256809180285,10.0,22,Female,6,62.5,Low,2025-11-13 17:55:01.021257
3.187924646537705,69.53765164484125,93.58008373729027,8.827873219784289,5.262182575830498,8.00487253362726,6.0,63.55982412281362,4.331062503451465,8.08985193459052,5.065964995608432,8.394946593682306,7.700292612868533,6.486672127813638,7.927601861302389,7.522158818566074,7.82197771082141,21,Male,4,74.5,Medium,2025-11-13 17:55:01.021257
3.2596602991523302,83.42577571657813,90.74319782533337,8.782227824255724,3.799495616689984,6.225750987953353,5.3838536186204475,50.939668661078215,3.593881661978679,7.907968549033774,4.9907572047733995,8.59349854487399,6.565775075820516,6.433492112161832,6.6224711450931855,9.038656012486552,8.471668197392631,21,Male,2,74.3,Medium,2025-11-13 17:55:01.021257
2.4,89.41051623097384,71.33737549131206,9.949865221906293,7.037587753391522,4.189225460428261,2.802549790456343,85.83066241284524,3.2718244813208512,6.508776078787737,4.4909470345661635,5.267606766812008,9.47001723321257,6.849945657045757,7.393534662932269,9.411324609845048,9.575137240723983,20,Male,4,74.4,Medium,2025-11-13 17:55:01.021257
7.864594465569144,42.24908127109508,97.8657685430473,11.700000000000001,9.658898649645632,5.949999999999999,4.390247928202696,76.06095738103711,6.185834585774011,8.440588462265426,7.421358914767925,3.9,4.264344584390992,3.789577886952255,3.5956037824496034,7.2399205859555655,5.937255280775547,22,Female,2,78.4,High,2025-11-13 17:55:01.021257
8.283232160415096,89.00657056456136,75.45948460835581,5.912701681857858,3.46083139908005,5.638680324421709,4.766654263550415,61.727102442273846,7.219105778884657,5.322337187176661,5.769410693090665,7.093390881582398,5.690902939810913,4.106135415664501,3.0671102532149477,8.185664807929346,5.642867088972609,23,Female,5,76.2,High,2025-11-13 17:55:01.021257
3.243594496045815,63.09208261939587,70.79505695602593,2.0530712069157864,4.869688320629759,6.688500146358131,8.530558338735158,73.70764799804891,7.446328152219319,6.0,5.354298905505766,8.899666474285414,6.158657158505002,9.514559205992063,9.225782722719778,7.865228237122437,6.683206870605283,23,Male,5,59.0,Low,2025-11-13 17:55:01.021257
2.9725975371384665,92.06678199612085,64.61707315489637,3.7560339695496383,4.139171251694247,5.764685810459187,9.667971166923762,77.87685013900551,5.539640571311769,5.2613079833962395,2.7794994222475404,8.105469953569852,6.027546714458276,4.663749778997833,6.405305974094706,7.603134745086334,4.890223786717428,21,Male,3,56.6,Low,2025-11-13 17:55:01.021257
1.969462164323812,111.49073480516711,78.26277577516953,6.321951862747843,7.896906180604368,6.191058680053926,5.656287461891052,61.2857896622024,6.569560330025895,8.073024700788757,4.748917838036803,4.9406680510490855,9.079639311250089,6.629339071041565,5.214545711856045,6.6988062227565175,5.523225144866653,24,Female,4,71.4,Medium,2025-11-13 17:55:01.021257
4.105542373417566,66.5,92.81041829007887,3.016836689779071,5.513942190945563,3.405935566857493,3.4220646672938306,58.09696179525973,8.303788928961886,3.5050164723080766,5.613240657918628,3.1151469216316987,5.8320188676652105,5.9545460584188445,2.6802237394272117,9.116104608332746,5.146297501775074,23,Female,5,53.6,Low,2025-11-13 17:55:01.021257
8.539530396607763,96.47366978271509,40.799811308633295,6.060536931329352,3.034568995321582,4.791420537173672,5.910636818407167,34.64527444965829,7.994629247936316,6.20095552439322,3.4497971398976706,8.25,5.817086672267947,8.060722515114334,8.399999999999999,6.514078977164834,3.9486204013468935,22,Female,3,70.9,Medium,2025-11-13 17:55:01.021257
7.004949952465894,57.20374954045617,85.4979812554319,7.967304658207684,8.430965013370532,3.9391640811060413,7.887269313736064,60.20057135873276,4.912581951210961,5.102088336285338,5.982715247457508,8.261018749992482,4.203320930521608,6.693224584233251,3.595396719878886,6.193865996025304,5.354945244076456,18,Male,5,75.7,High,2025-11-13 17:55:01.021257
2.7091508816986067,71.85469340011426,104.27935735966257,6.796564294447638,3.954790202911659,5.126099344526821,4.954212574800657,69.68554630169407,4.498908021737589,4.372585928863421,8.409155951457839,5.326974413327985,5.436097654940671,6.953432301085858,4.571386517066989,6.844058465152011,4.76052413354739,18,Female,7,70.0,Medium,2025-11-13 17:55:01.021257
8.169098634373446,89.997085168862,82.5,8.399999999999999,8.982736661724932,6.708999616790729,8.23856931257666,96.4764066245256,7.472109738199809,8.252166543728181,5.817266039085558,5.828233143329941,5.094404014975827,6.653506385875277,6.163624838782708,5.187534546881669,6.330894972505911,21,Female,2,89.2,Excellent,2025-11-13 17:55:01.021257
7.669089481644613,72.18796422461321,93.90837379845237,5.785514256372079,10.48665340376755,8.2187617513456,7.425880574342733,87.93563650695707,4.967826766405207,6.244960414414051,3.7383420228807056,5.454926066993098,8.363387531592764,4.1574528785800595,6.537160519263439,5.389218152301368,5.381398269810719,24,Female,7,87.6,Excellent,2025-11-13 17:55:01.021257
6.403483120994263,54.60499088514474,76.83710400516331,6.364764213473201,4.437917498470455,5.490122292084415,8.399999999999999,52.1157863250603,7.7579387227895165,6.544347550080267,9.423536020416094,6.625880000702038,7.32277248275733,6.178976504819519,4.84997583506011,7.25951217461921,6.688930876463671,22,Male,3,65.0,Low,2025-11-13 17:55:01.021257
3.37584069670603,82.85871640350516,105.0,6.3,8.956924948473953,6.516490110465472,5.96485072475771,59.9929137090041,8.067032855796898,6.918238239644246,3.3268054894215187,8.662519290583846,5.854387038431533,6.451649433652335,8.399999999999999,9.541498444238817,7.157821899991609,21,Male,2,78.3,High,2025-11-13 17:55:01.021257
5.138198508879952,86.18829846437114,75.85233553445566,4.620899376971661,10.55660328775305,7.455719328273543,5.163196795121642,94.36879085409436,8.369199657244895,7.9070978632384055,9.34536048155533,6.563623804184233,7.36192009006201,7.105562602658176,5.6,6.906864594839601,3.5446646434216302,24,Male,3,75.3,High,2025-11-13 17:55:01.021257
3.7636157455766717,99.05876871904152,107.49043572497118,3.226742060573455,3.7345278225309264,3.793134266761268,5.515865561720695,72.64166198539804,5.3532444567527415,10.4,6.0,3.6425747168918865,5.760220043557351,7.345073019216407,6.921135316586954,6.19068231751879,5.802257479914844,18,Female,5,74.1,Medium,2025-11-13 17:55:01.021257
1.7991024865291831,88.05171815251994,77.4279963798307,3.823341035436586,3.3119984427496063,6.928108562117355,8.028723364271686,46.46282445599793,6.390311675889192,7.136479185143282,4.789817130645092,4.686904977067124,6.167314412597341,7.192415187665601,6.2996889166052865,7.048910809433571,4.261709370062778,19,Female,6,64.1,Low,2025-11-13 17:55:01.021257
8.10627379914524,99.34839941121837,27.5,3.1865473899743626,2.6622428106005556,5.007042444677495,8.399999999999999,78.46910757182187,8.041182986668659,3.5999999999999996,10.539409474221271,8.933186888515628,6.817503492409855,8.342790135328402,6.015095582682852,6.926188656617446,6.748768159528413,18,Male,4,68.0,Medium,2025-11-13 17:55:01.021257
4.396959349890653,90.34790296669831,80.60593213716224,3.4537763556088272,4.29215192884119,6.228555029775625,4.385342740999028,65.45046582190895,5.899128810790015,6.9221408296653095,5.147970342837485,6.878154557782068,5.1572770891677235,3.5999999999999996,8.284655252401986,8.345265139757352,6.546642852216014,18,Female,5,69.6,Medium,2025-11-13 17:55:01.021257
1.8784694005595668,97.5,42.31431718771954,3.4640269664303474,7.614574441008579,8.727017355783902,4.123913648799818,63.70310447576222,6.366158976418102,5.158275144988649,7.601743080853972,4.9990403514458315,6.034821751108609,5.957108670070735,5.262447260179042,6.307880036791481,5.637798997199691,21,Female,6,63.8,Low,2025-11-13 17:55:01.021257
1.1554084810163692,71.0263432565537,94.70015453027395,6.301569330991054,3.336658504485056,6.085356503021751,6.486809369894001,69.14381393000347,3.5999999999999996,8.579379737303144,5.383064609714879,9.1,8.004701045286907,7.32163700851453,4.905559830969218,7.34281603072022,6.4906300626675355,21,Male,4,63.4,Low,2025-11-13 17:55:01.021257
7.305294197680647,81.07852321380818,74.14486299786299,6.946868961699843,4.860273410294902,8.770866986158392,6.638845001870489,81.08255939475467,2.698710987809493,6.688217335081439,4.686866711283702,6.0619757867623765,3.765784804105121,7.979187191864201,4.470956090071571,6.186689948988434,4.569940297595926,21,Female,7,76.1,High,2025-11-13 17:55:01.021257
7.609885610867436,105.90698072319023,57.39586087012632,4.3640324925148715,4.555888292889588,6.981328177943428,6.799422919380101,63.4579513204204,4.176514686124502,8.259467158628159,6.343939829443692,4.233436786945746,6.869814477149257,6.345182501419584,4.983161345806857,7.635491302621556,6.1531339746068445,22,Male,5,74.1,Medium,2025-11-13 17:55:01.021257
2.378244177158049,81.27327274490497,48.79955355833036,7.684565679408422,4.225495853664527,6.481837188234787,3.7088665020344096,48.095508775660385,5.680065489549287,6.982365720543399,2.6281761728241517,7.039582782801256,7.692637755395293,5.239654497139421,4.459301690690236,6.393403987837499,6.355443486148255,19,Female,2,58.1,Low,2025-11-13 17:55:01.021257
4.259487425377283,113.36017912067328,112.15136262564212,6.512946485636329,4.633307066130233,5.8957023584148125,6.756708249448922,56.45166384727116,6.136580201565642,5.6,2.601901262315329,6.991552244371185,5.992119980576725,6.2641796623319355,6.1971123914361606,6.850150126823698,6.770482602705383,21,Male,9,89.4,Excellent,2025-11-13 17:55:01.021257
7.107085082641768,70.18110780493191,72.41668644286305,11.421177648584191,4.942978582504175,5.9558411916838345,7.201490246395562,82.93192123200917,4.407376696127533,5.885726299200276,5.153057861128161,5.757808666902817,8.072331410961402,7.779247949994133,6.663551058564603,8.271672626555786,5.891988429439251,18,Female,2,76.6,High,2025-11-13 17:55:01.021257
5.6,67.70503172954412,65.99358675944667,3.0215475224158883,6.3927382254221765,5.440386050764886,3.624529260890973,66.33514324453087,9.459654083680496,4.789451296780572,5.848286583096787,7.8649387520500875,3.722307288940613,8.778093193450482,6.0,7.507919408301562,5.877984197063845,21,Male,5,59.5,Low,2025-11-13 17:55:01.021257
5.572723654772763,107.76509610986199,54.326921712799326,7.206877983672886,7.212804086698877,6.9987790979036415,6.934210614274221,79.0439585085576,7.994022823541075,5.489027922890012,3.2205973278417863,7.043491261976678,5.012866632259074,3.759298587775962,4.422307132431242,6.959799191314653,7.104539772116549,18,Female,4,79.8,High,2025-11-13 17:55:01.021257
5.99922131821702,111.68192821777666,112.22377412003391,2.644142871942143,5.992985279511389,7.567320203311542,7.090529749975574,61.16577457648526,5.463065119299422,7.478985329100807,5.728246678020161,5.233182587746436,7.730197754580593,6.2574539661108055,5.431181765361658,10.0,5.798326437761392,18,Female,4,86.4,Excellent,2025-11-13 17:55:01.021257
3.2588950960147693,95.84906923908463,80.27650076920884,3.4571669767468522,3.3034476868521234,6.47886983502781,6.12546837833448,97.95384158117356,8.049593248978582,3.7472281571594768,4.590952831929247,8.133604639277147,9.244676497882294,5.208022554550563,6.297901400385636,6.23340355868735,6.5655702850971505,22,Male,4,64.9,Low,2025-11-13 17:55:01.021257
1.7520609139949253,80.52206510585559,83.07062275557035,4.351768054106957,7.886905333465978,6.132145157204163,4.0641768216614595,80.54416813145897,6.060382003777145,4.842871516426572,7.05757687814052,7.260834025906007,6.3972101897713545,7.303654776830616,6.177572445992185,8.170791886862867,6.499608217800967,21,Male,5,70.3,Medium,2025-11-13 17:55:01.021257
3.7021447576496618,79.2322272823907,123.5,6.413594765572779,4.6725113290481115,8.675507889883898,8.399999999999999,76.67315897450246,7.990632722446586,9.03794206991867,7.481333564418923,7.0584710496883805,3.7554486035856725,4.053393044990985,6.793782843443823,7.888565733046234,5.75161462660389,22,Female,4,80.9,High,2025-11-13 17:55:01.021257
2.4,106.11255813075945,64.27210791480684,5.632086570429297,6.0099616750681655,6.31053859603205,7.379431515224846,73.27207833724196,5.108186856477691,6.198794717434837,3.865853575877218,3.9574651032915176,4.4735462540499595,5.2058824779506985,5.230632059872122,4.731329068447728,6.151977415009329,21,Male,3,71.3,Medium,2025-11-13 17:55:01.021257
1.0,32.5,89.57536089357217,2.9135664134611945,6.416424937624323,8.097819935146148,6.3224002147434355,57.09498359820575,6.425788549715258,7.637120682476432,9.015929911164942,8.47112236709548,7.566048779760591,6.0,8.954747829443054,6.979498737249028,4.801691066903311,21,Female,2,51.4,Low,2025-11-13 17:55:01.021257
1.953527896693206,56.13376995965777,94.24619987517289,6.691813460104956,6.022038374602999,5.976815888881984,4.5401323582297275,38.77274269813922,5.035965131772912,6.621377533490602,10.074732842774985,4.222389168313051,9.025415906131835,5.321383631049866,2.6261732030445684,7.75426071315339,6.210874595182916,21,Male,4,63.3,Low,2025-11-13 17:55:01.021257
1.0,75.76247481348491,83.22830943888994,6.370118857115521,2.677308714361504,8.443012481849914,4.92558939702368,94.45219672948357,5.286848496701474,5.132270689041766,4.502246531044189,5.211514494780055,8.832121017942054,7.345440317220542,6.794938419524617,5.392251776360524,6.1116022488158,24,Male,7,61.1,Low,2025-11-13 17:55:01.021257
3.832548944336511,101.69288543090403,101.3027300393507,5.085299960012036,8.748516861825589,6.831349037361146,4.0449070420008955,97.86856874074911,3.534773030850886,6.119309032546789,6.336670979685393,5.6917524924183445,7.435272289700532,8.857910668893956,7.872767276738233,3.678520270188308,4.232076301010245,23,Female,3,87.3,Excellent,2025-11-13 17:55:01.021257
6.8754005324701515,45.45658799870513,71.10675375810075,6.796692393080228,6.692628159974991,8.56718162565982,6.307358331937821,98.0,6.726011568525363,4.1027298393411185,8.16993358833738,4.8518557052178,7.191243361244918,4.179068576050011,6.377874044077823,6.90382570774428,6.2298337275751035,19,Male,4,68.0,Medium,2025-11-13 17:55:01.021257
3.7133278783830224,63.573992273853136,45.0,8.26989640607231,6.351526964460215,7.572219059974842,4.789499847003412,99.65639833838277,7.046943182114207,4.28312885350351,4.119170625150462,7.521196132950859,7.329991632004678,5.654094745912627,7.264631029193738,6.492564927708361,3.4256946464783726,19,Female,5,65.5,Medium,2025-11-13 17:55:01.021257
8.500834645076367,60.442166160204174,63.11455544627579,8.390020416925248,9.599178662154857,7.323159147752353,11.700000000000001,45.910368668933174,5.4058156681305345,6.323562575025082,4.110672574728108,3.888550223781559,5.525248595050325,7.835846727311974,7.476231436568893,3.5787641105410177,6.210312649471529,24,Male,9,77.4,High,2025-11-13 17:55:01.021257
9.190151683608033,102.51660187064516,74.71981148519976,6.7666400352346185,3.289009838610325,7.200870427351895,9.931753496663818,42.0,5.6,4.729391600989392,4.625994320384262,6.1909786517746355,7.321807503618963,6.1293969324333455,4.141944640347838,8.477015179775403,6.292824780718819,18,Male,4,88.2,Excellent,2025-11-13 17:55:01.021257
2.4250396662087765,99.3626575258451,89.8359688790211,6.461109764185955,4.574173142113013,5.320400006776878,4.341906270358061,69.35389139982168,4.078308953335332,8.399999999999999,6.287239401396473,6.997850553008854,5.787319577618988,9.316090977538632,4.666701194694404,7.733676122038648,4.966239849330811,18,Female,10,74.8,Medium,2025-11-13 17:55:01.021257
9.270735108701286,46.18716498595437,80.53340252370543,8.282288470328584,5.859921038998819,6.313409655167064,5.785771658425177,58.51830399966458,6.634804865279752,7.360092344195558,9.88029276702464,5.702469134531717,5.969931044944213,8.693189177063918,4.4872584523927825,5.856166583113122,5.306744131752606,23,Female,5,70.6,Medium,2025-11-13 17:55:01.021257
1.8058784732392306,55.560618302100735,75.91819608100121,6.314423971487595,8.94652183346447,6.746095016206574,6.684382442232838,64.23649469107106,6.500389079625384,10.00639774985003,7.650370134363122,7.230537733628464,7.99834010308356,4.6238030287189105,9.26273676245068,6.758662415063939,4.5200568660634834,19,Female,3,64.5,Low,2025-11-13 17:55:01.021257
1.5715740674361003,62.23469636473726,115.76595836085875,7.107010555925786,5.3281579505996906,5.889364123227725,4.1768595912752104,69.28911968171587,6.738756675120722,6.536287502485717,8.727019883360287,8.039590172052485,10.260194174485436,3.752728805545618,7.232545400501149,6.596684404711631,5.986130001486595,22,Female,3,71.9,Medium,2025-11-13 17:55:01.021257
4.797256408463558,61.77501587813838,56.77936507052874,11.377893442413756,8.399999999999999,10.255824727723029,6.171337173895228,50.67494639768165,3.5759362370242997,7.984891687326339,5.59847637785044,6.295975817774275,7.065416949436158,4.7622509214753705,7.474366662446418,8.325357348164951,5.207233802499621,20,Female,4,72.8,Medium,2025-11-13 17:55:01.021257
7.902510780391819,78.55611389695484,61.60071957955511,10.691754391150578,4.9941497904090735,6.555580403375139,10.466091623357512,77.95645572543555,7.305426529686223,4.02090701711013,11.700000000000001,6.004416731121461,5.087348413878897,4.3684693753324115,10.4,7.707995402819935,7.300971502598257,19,Female,0,90.0,Excellent,2025-11-13 17:55:01.021257
4.711229697823914,55.454004904818376,111.0903151994157,8.349762441076324,3.5999999999999996,5.327515659352022,5.6975411754189125,72.3506031564838,8.173127612103213,4.714420664866421,9.334162791900551,6.233391016612831,6.993202291057437,7.678108730449171,5.2748778159068745,3.807497561687928,6.752360583976479,24,Female,7,74.7,Medium,2025-11-13 17:55:01.021257
3.5285826785685552,67.1462330757489,68.64859329193573,5.668862732635189,8.399999999999999,5.48824417762335,6.102380046212736,104.95960191685978,5.364745778625258,8.849803024578382,5.0682114001162795,6.318611447089971,5.410608124368688,6.816374328658164,5.043679243595637,10.0,6.115416861148959,19,Male,6,63.6,Low,2025-11-13 17:55:01.021257
4.377925022304302,66.5,79.37563850728249,11.039435458656534,5.717231002035215,6.296680819714458,7.883411165393085,75.9300679962751,7.539835762986543,2.0,4.993851442015149,8.25,7.237052891057147,9.548076916743812,5.919714046794617,6.315719458614652,6.277764652623855,20,Female,5,81.7,High,2025-11-13 17:55:01.021257
8.532594690436623,61.90290192104046,102.41808175760634,4.867816585422716,9.254405938872601,8.1338416242157,7.394717812835675,83.7291933563579,6.2532998263403865,5.560341349008183,5.838314876354263,4.235333808978368,6.9683947071714885,8.538608672213302,5.787440446548904,5.849805457147283,4.260055204448779,24,Female,7,83.9,High,2025-11-13 17:55:01.021257
4.899290175988811,68.61913601726567,73.97993796183924,2.0563899538635066,6.425533118086298,3.93010074870917,5.761134942989979,63.67259011173253,7.2725525078895705,6.623990527672441,6.655964868509319,7.058785237494565,4.912218115611572,5.305231075980998,7.624497687896154,6.020047413729003,5.750389330606734,23,Male,5,66.0,Medium,2025-11-13 17:55:01.021257
4.651321409694614,51.840657885611996,103.29577512974944,1.5625562484606768,5.185117922111834,8.41869536436905,5.211279156440449,41.44354195663239,6.7478905927890365,6.014410559884861,4.2840257088682066,6.712583338827437,2.731705987723689,6.756430194746556,7.252126881222329,9.046817397992516,4.413224134278936,21,Female,6,63.6,Low,2025-11-13 17:55:01.021257
1.0022341097741307,84.03206017923085,106.93917669727435,3.6118599153012774,4.277985638168853,3.9573824840942295,3.2039529544713514,40.361039442875764,5.989310646859089,6.228394379399568,9.385686150128247,6.471029129411654,6.793484887835826,4.387159057321874,7.58787433394709,7.3303338564571785,4.40760684595371,22,Female,5,64.6,Low,2025-11-13 17:55:01.021257
5.6307899299474204,73.45832807020955,90.90874616614967,7.095190965062071,3.928032042708275,6.279668624972454,5.652384778268188,52.38271540132651,6.620744151073699,5.532591490741215,3.476253283406948,6.012340138655304,8.033968941940703,6.0,3.0786344315508374,6.268613788085023,8.633393552652638,23,Female,6,69.6,Medium,2025-11-13 17:55:01.021257
9.085515870208777,66.28092112724454,62.314101708858054,6.587577194609996,3.497191278915393,7.313854161187059,4.977742259139654,91.7573823099972,8.818973797376907,3.1256377948069827,8.137504741298255,7.673634158735316,4.243976844833979,7.635133812761683,8.048204009677566,9.070943336565854,8.940405410052865,23,Female,4,70.7,Medium,2025-11-13 17:55:01.021257
7.609120460616808,65.11944846744511,54.003399080802836,5.231069671096103,6.832519041281217,5.058625769033338,5.605742649130464,94.09478171046788,5.191706878116927,4.219733962484713,6.008126467253467,7.574593019495303,7.0682165593017,7.602032097153556,6.671348977523004,8.18674833912861,3.960646178220454,19,Female,5,67.2,Medium,2025-11-13 17:55:01.021257
2.145448528795003,76.4394259979063,107.56201652966429,7.754486258002521,3.526867982970535,6.575052201270117,6.622024454596117,72.23123854562003,7.345179934604052,7.420119388412556,10.380266457273123,7.848331972459963,3.6527548530680805,7.817432570782536,5.353002104428157,8.724983819594563,5.32552222405743,18,Female,4,74.6,Medium,2025-11-13 17:55:01.021257
3.038280379139129,80.28100744012859,39.048529793203016,3.516250450380788,5.476382692060654,7.050111454885972,3.9403749155800436,82.41581989840854,3.926768308868726,4.862875581950995,5.890551475995204,6.199353154407567,5.098766776878279,7.514459559487727,4.058497507702777,6.267388698768052,6.7702559389095605,21,Female,7,58.2,Low,2025-11-13 17:55:01.021257
3.8616431520612617,72.47590853973828,85.65876256503273,9.30264230455262,8.476883109547911,6.094541766997197,7.278174035942172,68.4235993407915,3.6933363135348056,4.178667941863621,4.570493181220192,5.80368592983948,6.115186345607065,7.685113047437438,3.549415127027685,3.7820148975464347,6.830240946585697,19,Male,1,73.3,Medium,2025-11-13 17:55:01.021257
